計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2017/04/01,1,16,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,2,15,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,3,15,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,4,14,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,5,13,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,6,13,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,7,12,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,8,12,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,9,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,10,12,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,11,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,12,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,13,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,14,15,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,15,30,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,16,41,,7,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,17,46,,7,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,18,58,,9,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,19,65,,17,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,20,66,,18,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,21,68,,19,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,22,67,,18,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,23,67,,19,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,24,64,,18,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,25,64,,17,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,26,62,,16,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,27,62,,16,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,28,62,,17,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,29,60,,15,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,30,61,,14,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,31,61,,14,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,32,61,,14,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,33,56,,13,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,34,53,,13,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,35,47,,12,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,36,41,,13,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,37,31,,11,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,38,22,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,39,21,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,40,19,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,41,17,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,42,16,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,43,14,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,44,12,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,45,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,46,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,47,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,48,13,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,1,10,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,2,10,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,3,10,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,4,10,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,5,10,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,6,10,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,7,10,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
