計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2022/04/01,1,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,2,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,3,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,4,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,5,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,6,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,7,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,8,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,9,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,10,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,11,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,12,90,0,0,,,,,,,90,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,13,90,0,0,,,,,,,90,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,14,100,0,0,,,,,,,100,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,15,140,0,7,,,,,,,133,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,16,160,0,22,,,,,,,138,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,17,240,3,53,,,,,,,184,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,18,270,0,66,,,,,,,204,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,19,290,0,67,,,,,,,223,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,20,300,0,67,,,,,,,233,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,21,310,0,74,,,,,,,236,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,22,320,0,73,,,,,,,247,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,23,300,0,64,,,,,,,236,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,24,310,0,69,,,,,,,241,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,25,290,0,69,,,,,,,221,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,26,300,0,65,,,,,,,235,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,27,300,0,69,,,,,,,231,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,28,300,0,69,,,,,,,231,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,29,300,0,73,,,,,,,227,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,30,310,1,70,,,,,,,239,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,31,300,0,71,,,,,,,229,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,32,290,0,76,,,,,,,214,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,33,310,0,78,,,,,,,232,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,34,310,0,70,,,,,,,240,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,35,310,1,75,,,,,,,234,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,36,310,0,74,,,,,,,236,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,37,300,0,73,,,,,,,227,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,38,300,4,72,,,,,,,224,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,39,280,0,63,,,,,,,217,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,40,280,0,64,,,,,,,216,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,41,210,0,25,,,,,,,185,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,42,220,0,28,,,,,,,192,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,43,190,0,16,,,,,,,174,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,44,150,0,18,,,,,,,132,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,45,130,0,9,,,,,,,121,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,46,120,0,6,,,,,,,114,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,47,100,0,0,,,,,,,100,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/01,48,90,0,0,,,,,,,90,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,1,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,2,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,3,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,4,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,5,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,6,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,7,70,0,0,,,,,,,70,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,8,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
2022/04/02,9,80,0,0,,,,,,,80,,,,,,,,,,0,0,,,,,,,,,,,
