計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2017/04/01,1,12,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,2,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,3,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,4,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,5,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,6,12,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,7,12,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,8,11,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,9,12,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,10,12,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,11,12,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,12,12,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,13,11,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,14,12,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,15,18,,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,16,27,,12,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,17,27,,12,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,18,27,,10,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,19,26,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,20,28,,8,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,21,28,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,22,29,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,23,29,,8,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,24,25,,7,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,25,24,,7,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,26,25,,7,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,27,25,,6,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,28,25,,5,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,29,23,,4,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,30,21,,2,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,31,22,,2,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,32,21,,2,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,33,17,,1,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,34,14,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,35,12,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,36,11,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,37,11,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,38,12,,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,39,13,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,40,13,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,41,13,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,42,13,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,43,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,44,13,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,45,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,46,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,47,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/01,48,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,1,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,2,13,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,3,12,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,4,12,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
2017/04/02,5,12,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
