計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2022/04/01,1,112,17,,,0,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,2,117,17,,,0,,,,44,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,3,119,17,,,0,,,,43,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,4,113,18,,,0,,,,40,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,5,117,21,,,0,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,6,125,20,,,0,,,,40,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,7,111,18,,,0,,,,34,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,8,114,18,,,0,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,9,117,18,,,0,,,,35,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,10,114,18,,,0,,,,35,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,11,137,17,,,0,,,,53,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,12,132,22,,,1,,,,47,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,13,148,24,,,1,,,,41,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,14,161,26,,,3,,,,46,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,15,198,32,,,9,,,,51,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,16,206,37,,,11,,,,46,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,17,211,40,,,12,,,,50,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,18,236,39,,,13,,,,49,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,19,261,37,,,13,,,,50,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,20,274,36,,,13,,,,53,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,21,239,31,,,12,,,,50,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,22,239,36,,,13,,,,52,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,23,235,34,,,13,,,,54,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,24,228,36,,,13,,,,52,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,25,222,34,,,10,,,,54,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,26,222,37,,,11,,,,50,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,27,225,35,,,12,,,,58,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,28,221,33,,,12,,,,53,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,29,228,32,,,12,,,,64,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,30,215,32,,,12,,,,60,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,31,196,31,,,11,,,,63,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,32,171,30,,,9,,,,56,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,33,140,27,,,7,,,,39,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,34,152,33,,,8,,,,46,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,35,126,20,,,5,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,36,129,22,,,5,,,,41,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,37,113,20,,,4,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,38,125,24,,,4,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,39,141,22,,,4,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,40,149,20,,,3,,,,39,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,41,174,21,,,3,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,42,176,21,,,3,,,,40,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,43,176,17,,,3,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,44,161,19,,,3,,,,32,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,45,160,17,,,3,,,,54,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,46,152,18,,,3,,,,41,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,47,127,18,,,3,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/01,48,120,17,,,3,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,1,125,18,,,3,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,2,126,19,,,3,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,3,127,19,,,3,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,4,125,19,,,3,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,5,123,19,,,3,,,,35,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,6,123,19,,,3,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,7,119,20,,,3,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,8,118,17,,,3,,,,32,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,9,120,18,,,3,,,,34,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,10,117,18,,,3,,,,33,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,11,141,17,,,3,,,,54,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,12,143,15,,,4,,,,48,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,13,133,16,,,4,,,,40,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,14,158,15,,,10,,,,44,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,15,190,12,,,9,,,,55,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,16,188,17,,,10,,,,47,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,17,199,21,,,10,,,,51,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,18,204,28,,,11,,,,49,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,19,228,28,,,11,,,,51,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,20,237,26,,,11,,,,49,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,21,233,25,,,11,,,,53,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,22,220,25,,,11,,,,51,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,23,225,30,,,11,,,,55,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,24,221,31,,,11,,,,57,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,25,202,31,,,10,,,,56,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,26,193,31,,,10,,,,54,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,27,200,31,,,11,,,,55,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,28,205,32,,,11,,,,57,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,29,175,29,,,11,,,,51,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,30,207,32,,,11,,,,66,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,31,195,32,,,9,,,,61,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,32,175,31,,,8,,,,58,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,33,164,31,,,7,,,,52,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,34,137,20,,,5,,,,48,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,35,129,21,,,2,,,,43,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,36,120,20,,,2,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,37,105,18,,,1,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,38,117,23,,,1,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,39,139,23,,,1,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,40,143,23,,,1,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,41,173,25,,,1,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,42,180,26,,,1,,,,41,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,43,170,24,,,1,,,,32,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,44,169,20,,,0,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,45,185,20,,,0,,,,52,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,46,156,22,,,0,,,,45,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,47,127,19,,,0,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/02,48,117,19,,,0,,,,35,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,1,110,18,,,0,,,,39,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,2,118,21,,,0,,,,40,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,3,118,19,,,0,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,4,118,21,,,0,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,5,118,21,,,0,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,6,114,22,,,0,,,,34,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,7,112,20,,,0,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,8,110,21,,,0,,,,34,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,9,107,19,,,0,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,10,114,20,,,0,,,,34,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,11,134,20,,,0,,,,52,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,12,132,25,,,1,,,,45,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,13,123,24,,,1,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,14,141,26,,,3,,,,44,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,15,185,31,,,9,,,,53,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,16,197,34,,,10,,,,47,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,17,195,35,,,10,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,18,207,39,,,11,,,,47,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,19,224,36,,,11,,,,49,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,20,240,37,,,11,,,,48,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,21,239,36,,,12,,,,46,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,22,212,36,,,11,,,,47,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,23,213,35,,,11,,,,48,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,24,218,34,,,11,,,,53,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,25,201,34,,,10,,,,47,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,26,198,38,,,11,,,,50,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,27,211,37,,,11,,,,55,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,28,206,36,,,11,,,,52,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,29,190,36,,,10,,,,50,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,30,196,39,,,10,,,,60,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,31,176,35,,,9,,,,56,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,32,174,37,,,8,,,,53,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,33,146,27,,,6,,,,49,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,34,133,26,,,2,,,,42,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,35,122,24,,,2,,,,41,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,36,122,25,,,2,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,37,117,20,,,1,,,,37,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,38,113,19,,,1,,,,34,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,39,137,19,,,1,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,40,139,20,,,0,,,,33,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,41,169,20,,,1,,,,44,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,42,170,20,,,1,,,,38,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,43,171,21,,,1,,,,35,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,44,162,19,,,0,,,,33,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,45,184,20,,,0,,,,51,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,46,160,21,,,0,,,,46,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,47,132,19,,,0,,,,36,,,,,,,,,,,,,,,,,,,,,,,
2022/04/03,48,112,19,,,0,,,,32,,,,,,,,,,,,,,,,,,,,,,,
