計測日,計測時間,電力使用量_全体,電力使用量_空調_熱源,電力使用量_空調_空調機,電力使用量_空調_搬送,電力使用量_照明,電力使用量_コンセント,電力使用量_動力,電力使用量_電灯,電力使用量_冷凍・冷熱,電力使用量_その他,発電量_全体,発電量_自家発電,発電量_太陽光,発電量_風力,発電量_バイオマス,発電量_その他,売電量,蓄電量_蓄電池,放電量_蓄電池,エネルギー使用量_ガス_全体,エネルギー使用量_ガス_空調,エネルギー使用量_ガス_自家発電,エネルギー使用量_ガス_コジェネ,エネルギー使用量_ガス_ボイラー,エネルギー使用量_ガス_その他,エネルギー使用量_油_全体,エネルギー使用量_油_空調,エネルギー使用量_油_自家発電,エネルギー使用量_油_コジェネ,エネルギー使用量_油_ボイラー,エネルギー使用量_油_その他,エネルギー使用量_その他
2023/04/01,1,28,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,2,24,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,3,24,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,4,24,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,5,23,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,6,25,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,7,22,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,8,22,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,9,22,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,10,22,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,11,25,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,12,30,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,13,33,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,14,34,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,15,38,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,16,45,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,17,41,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,18,41,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,19,41,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,20,44,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,21,45,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,22,45,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,23,43,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,24,43,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,25,44,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,26,42,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,27,42,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,28,43,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,29,44,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,30,46,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,31,43,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,32,42,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,33,40,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,34,42,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,35,41,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,36,42,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,37,42,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,38,42,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,39,39,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,40,41,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,41,41,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,42,40,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,43,38,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,44,37,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,45,36,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,46,32,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,47,33,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,48,33,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,1,34,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,2,31,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,3,29,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,4,31,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,5,29,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,6,24,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,7,22,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,8,21,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,9,22,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,10,22,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,11,26,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,12,32,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,13,34,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,14,39,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,15,39,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,16,43,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,17,41,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,18,39,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,19,42,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,20,45,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,21,45,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,22,46,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,23,46,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,24,45,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,25,48,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,26,45,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,27,43,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,28,44,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,29,45,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,30,47,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,31,44,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,32,46,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,33,44,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,34,43,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,35,41,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,36,42,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,37,41,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,38,42,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,39,40,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,40,42,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,41,41,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,42,39,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,43,38,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,44,37,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,45,35,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,46,29,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,47,27,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,48,26,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,1,27,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,2,24,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,3,23,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,4,24,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,5,23,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,6,24,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,7,21,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
