計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/12/01,01,91,1,30,,,59,1
2013/12/01,02,86,1,30,,,51,4
2013/12/01,03,91,1,29,,,58,3
2013/12/01,04,80,1,29,,,46,4
2013/12/01,05,81,1,30,,,46,4
2013/12/01,06,80,1,31,,,44,4
2013/12/01,07,119,2,44,,,73,0
2013/12/01,08,123,1,54,,,68,0
2013/12/01,09,192,4,106,,,82,0
2013/12/01,10,222,6,126,,,90,0
2013/12/01,11,239,6,134,,,99,0
2013/12/01,12,238,5,134,,,99,0
2013/12/01,13,244,5,134,,,105,0
2013/12/01,14,247,5,134,,,108,0
2013/12/01,15,251,5,135,,,111,0
2013/12/01,16,242,5,132,,,105,0
2013/12/01,17,246,7,138,,,101,0
2013/12/01,18,252,7,153,,,92,0
2013/12/01,19,259,7,154,,,98,0
2013/12/01,20,241,8,150,,,83,0
2013/12/01,21,241,8,149,,,84,0
2013/12/01,22,171,3,104,,,64,0
2013/12/01,23,92,1,35,,,55,1
2013/12/01,24,88,1,30,,,54,3
2013/12/02,01,94,1,30,,,62,1
2013/12/02,02,88,1,29,,,54,4
2013/12/02,03,91,1,30,,,60,0
2013/12/02,04,83,1,29,,,48,5
2013/12/02,05,82,1,30,,,48,3
2013/12/02,06,81,1,32,,,44,4
2013/12/02,07,127,1,54,,,72,0
2013/12/02,08,132,2,63,,,67,0
2013/12/02,09,137,2,64,,,71,0
2013/12/02,10,201,6,110,,,85,0
2013/12/02,11,236,6,134,,,96,0
2013/12/02,12,245,5,134,,,106,0
2013/12/02,13,248,5,136,,,107,0
2013/12/02,14,240,5,134,,,101,0
2013/12/02,15,245,5,133,,,107,0
2013/12/02,16,237,6,134,,,97,0
2013/12/02,17,255,6,154,,,95,0
2013/12/02,18,252,8,156,,,88,0
2013/12/02,19,264,8,157,,,99,0
2013/12/02,20,241,8,153,,,80,0
2013/12/02,21,238,8,149,,,81,0
2013/12/02,22,195,5,118,,,72,0
2013/12/02,23,86,2,31,,,52,1
2013/12/02,24,88,1,30,,,54,3
2013/12/03,01,93,1,30,,,62,0
2013/12/03,02,87,1,30,,,52,4
2013/12/03,03,91,1,30,,,59,1
2013/12/03,04,83,1,30,,,48,4
2013/12/03,05,82,1,30,,,47,4
2013/12/03,06,81,1,31,,,45,4
2013/12/03,07,110,1,38,,,70,1
2013/12/03,08,117,1,47,,,69,0
2013/12/03,09,157,2,71,,,84,0
2013/12/03,10,228,7,126,,,95,0
2013/12/03,11,246,7,132,,,107,0
2013/12/03,12,252,7,132,,,113,0
2013/12/03,13,243,5,132,,,106,0
2013/12/03,14,238,4,132,,,102,0
2013/12/03,15,241,4,133,,,104,0
2013/12/03,16,235,4,132,,,99,0
2013/12/03,17,254,7,153,,,94,0
2013/12/03,18,253,9,155,,,89,0
2013/12/03,19,266,8,153,,,105,0
2013/12/03,20,242,8,149,,,85,0
2013/12/03,21,238,8,146,,,84,0
2013/12/03,22,163,3,96,,,64,0
2013/12/03,23,87,1,31,,,52,3
2013/12/03,24,88,1,30,,,54,3
2013/12/04,01,94,1,30,,,63,0
2013/12/04,02,87,1,30,,,53,3
2013/12/04,03,93,1,30,,,61,1
2013/12/04,04,85,1,30,,,49,5
2013/12/04,05,84,1,30,,,50,3
2013/12/04,06,83,1,31,,,47,4
2013/12/04,07,114,1,40,,,72,1
2013/12/04,08,121,2,48,,,71,0
2013/12/04,09,126,3,51,,,72,0
2013/12/04,10,208,8,107,,,93,0
2013/12/04,11,244,9,134,,,101,0
2013/12/04,12,248,9,134,,,105,0
2013/12/04,13,249,8,134,,,107,0
2013/12/04,14,239,5,134,,,100,0
2013/12/04,15,248,6,133,,,109,0
2013/12/04,16,242,8,133,,,101,0
2013/12/04,17,265,7,153,,,105,0
2013/12/04,18,260,8,155,,,97,0
2013/12/04,19,267,8,156,,,103,0
2013/12/04,20,254,8,153,,,93,0
2013/12/04,21,243,8,148,,,87,0
2013/12/04,22,172,3,104,,,65,0
2013/12/04,23,90,1,32,,,56,1
2013/12/04,24,91,1,30,,,59,1
2013/12/05,01,97,1,30,,,66,0
2013/12/05,02,88,1,30,,,54,3
2013/12/05,03,93,1,30,,,62,0
2013/12/05,04,84,1,30,,,50,3
2013/12/05,05,85,1,30,,,50,4
2013/12/05,06,83,1,30,,,47,5
2013/12/05,07,119,1,45,,,73,0
2013/12/05,08,128,1,61,,,66,0
2013/12/05,09,137,2,63,,,72,0
2013/12/05,10,204,6,111,,,87,0
2013/12/05,11,241,5,132,,,104,0
2013/12/05,12,246,6,133,,,107,0
2013/12/05,13,250,4,132,,,114,0
2013/12/05,14,236,4,131,,,101,0
2013/12/05,15,242,4,132,,,106,0
2013/12/05,16,236,5,132,,,99,0
2013/12/05,17,251,7,147,,,97,0
2013/12/05,18,253,9,155,,,89,0
2013/12/05,19,263,9,155,,,99,0
2013/12/05,20,246,9,152,,,85,0
2013/12/05,21,243,9,148,,,86,0
2013/12/05,22,169,3,99,,,67,0
2013/12/05,23,88,1,31,,,54,2
2013/12/05,24,88,1,30,,,55,2
2013/12/06,01,95,1,30,,,63,1
2013/12/06,02,87,1,29,,,53,4
2013/12/06,03,93,1,29,,,60,3
2013/12/06,04,83,1,29,,,49,4
2013/12/06,05,83,1,30,,,49,3
