計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2013/06/01,01,11,2,,,,,
2013/06/01,02,10,2,,,,,
2013/06/01,03,10,2,,,,,
2013/06/01,04,10,2,,,,,
2013/06/01,05,11,2,,,,,
2013/06/01,06,18,4,,,,,
2013/06/01,07,22,4,,,,,
2013/06/01,08,23,4,,,,,
2013/06/01,09,30,4,,,,,
2013/06/01,10,28,5,,,,,
2013/06/01,11,28,5,,,,,
2013/06/01,12,30,6,,,,,
2013/06/01,13,32,5,,,,,
2013/06/01,14,29,5,,,,,
2013/06/01,15,27,4,,,,,
2013/06/01,16,25,4,,,,,
2013/06/01,17,26,4,,,,,
2013/06/01,18,26,4,,,,,
2013/06/01,19,28,4,,,,,
2013/06/01,20,27,3,,,,,
2013/06/01,21,14,1,,,,,
2013/06/01,22,11,1,,,,,
2013/06/01,23,10,1,,,,,
2013/06/01,24,9,0,,,,,
2013/06/02,01,9,1,,,,,
2013/06/02,02,9,1,,,,,
2013/06/02,03,9,1,,,,,
2013/06/02,04,9,1,,,,,
2013/06/02,05,9,1,,,,,
2013/06/02,06,16,2,,,,,
2013/06/02,07,19,3,,,,,
2013/06/02,08,19,3,,,,,
2013/06/02,09,26,3,,,,,
2013/06/02,10,28,3,,,,,
2013/06/02,11,25,3,,,,,
2013/06/02,12,29,3,,,,,
2013/06/02,13,29,3,,,,,
2013/06/02,14,24,3,,,,,
2013/06/02,15,24,3,,,,,
2013/06/02,16,26,4,,,,,
2013/06/02,17,27,4,,,,,
2013/06/02,18,25,4,,,,,
2013/06/02,19,30,3,,,,,
2013/06/02,20,23,2,,,,,
2013/06/02,21,14,1,,,,,
2013/06/02,22,13,1,,,,,
2013/06/02,23,11,2,,,,,
2013/06/02,24,11,2,,,,,
2013/06/03,01,11,2,,,,,
2013/06/03,02,10,1,,,,,
2013/06/03,03,10,1,,,,,
2013/06/03,04,10,1,,,,,
2013/06/03,05,10,1,,,,,
2013/06/03,06,19,3,,,,,
2013/06/03,07,22,3,,,,,
2013/06/03,08,23,3,,,,,
2013/06/03,09,28,3,,,,,
2013/06/03,10,24,3,,,,,
2013/06/03,11,28,3,,,,,
2013/06/03,12,27,3,,,,,
2013/06/03,13,29,3,,,,,
2013/06/03,14,28,3,,,,,
2013/06/03,15,24,4,,,,,
2013/06/03,16,26,5,,,,,
2013/06/03,17,29,5,,,,,
2013/06/03,18,25,5,,,,,
2013/06/03,19,29,4,,,,,
2013/06/03,20,26,3,,,,,
2013/06/03,21,14,2,,,,,
2013/06/03,22,12,2,,,,,
2013/06/03,23,11,2,,,,,
2013/06/03,24,10,1,,,,,
2013/06/04,01,10,1,,,,,
2013/06/04,02,10,1,,,,,
2013/06/04,03,10,1,,,,,
2013/06/04,04,10,1,,,,,
2013/06/04,05,10,1,,,,,
2013/06/04,06,18,4,,,,,
2013/06/04,07,21,4,,,,,
2013/06/04,08,22,3,,,,,
2013/06/04,09,30,4,,,,,
2013/06/04,10,27,5,,,,,
2013/06/04,11,25,5,,,,,
2013/06/04,12,30,5,,,,,
2013/06/04,13,32,5,,,,,
2013/06/04,14,28,5,,,,,
2013/06/04,15,25,5,,,,,
2013/06/04,16,30,6,,,,,
2013/06/04,17,29,6,,,,,
2013/06/04,18,25,6,,,,,
2013/06/04,19,29,6,,,,,
2013/06/04,20,25,4,,,,,
2013/06/04,21,17,3,,,,,
2013/06/04,22,14,2,,,,,
2013/06/04,23,12,1,,,,,
2013/06/04,24,12,1,,,,,
2013/06/05,01,11,2,,,,,
2013/06/05,02,11,1,,,,,
2013/06/05,03,11,1,,,,,
2013/06/05,04,10,1,,,,,
2013/06/05,05,14,1,,,,,
2013/06/05,06,16,2,,,,,
2013/06/05,07,18,2,,,,,
2013/06/05,08,19,2,,,,,
2013/06/05,09,27,3,,,,,
2013/06/05,10,26,3,,,,,
2013/06/05,11,28,6,,,,,
2013/06/05,12,29,6,,,,,
2013/06/05,13,32,6,,,,,
2013/06/05,14,27,6,,,,,
2013/06/05,15,25,6,,,,,
2013/06/05,16,27,6,,,,,
2013/06/05,17,31,7,,,,,
2013/06/05,18,27,6,,,,,
2013/06/05,19,33,6,,,,,
2013/06/05,20,24,4,,,,,
2013/06/05,21,17,2,,,,,
2013/06/05,22,14,3,,,,,
2013/06/05,23,13,2,,,,,
2013/06/05,24,12,2,,,,,
2013/06/06,01,12,2,,,,,
2013/06/06,02,11,2,,,,,
2013/06/06,03,11,2,,,,,
2013/06/06,04,11,2,,,,,
2013/06/06,05,14,2,,,,,
2013/06/06,06,18,4,,,,,
2013/06/06,07,21,4,,,,,
2013/06/06,08,22,4,,,,,
2013/06/06,09,28,4,,,,,
2013/06/06,10,30,5,,,,,
2013/06/06,11,28,6,,,,,
2013/06/06,12,30,6,,,,,
2013/06/06,13,30,6,,,,,
2013/06/06,14,29,6,,,,,
2013/06/06,15,29,6,,,,,
2013/06/06,16,28,6,,,,,
2013/06/06,17,29,4,,,,,
2013/06/06,18,27,3,,,,,
2013/06/06,19,30,5,,,,,
2013/06/06,20,27,4,,,,,
2013/06/06,21,15,3,,,,,
2013/06/06,22,12,2,,,,,
2013/06/06,23,12,2,,,,,
2013/06/06,24,12,3,,,,,
2013/06/07,01,12,3,,,,,
2013/06/07,02,12,3,,,,,
2013/06/07,03,12,3,,,,,
2013/06/07,04,11,2,,,,,
2013/06/07,05,11,1,,,,,
2013/06/07,06,18,4,,,,,
2013/06/07,07,22,4,,,,,
2013/06/07,08,22,4,,,,,
2013/06/07,09,29,4,,,,,
2013/06/07,10,29,4,,,,,
2013/06/07,11,29,5,,,,,
2013/06/07,12,30,5,,,,,
2013/06/07,13,33,5,,,,,
2013/06/07,14,29,5,,,,,
2013/06/07,15,27,5,,,,,
2013/06/07,16,27,5,,,,,
2013/06/07,17,31,5,,,,,
2013/06/07,18,25,5,,,,,
2013/06/07,19,32,4,,,,,
2013/06/07,20,22,3,,,,,
2013/06/07,21,16,2,,,,,
2013/06/07,22,13,2,,,,,
2013/06/07,23,11,2,,,,,
2013/06/07,24,9,1,,,,,
2013/06/08,01,9,1,,,,,
2013/06/08,02,9,1,,,,,
2013/06/08,03,9,1,,,,,
2013/06/08,04,9,1,,,,,
2013/06/08,05,12,1,,,,,
2013/06/08,06,16,3,,,,,
2013/06/08,07,20,3,,,,,
2013/06/08,08,19,3,,,,,
2013/06/08,09,26,3,,,,,
2013/06/08,10,29,4,,,,,
2013/06/08,11,30,4,,,,,
2013/06/08,12,29,4,,,,,
2013/06/08,13,32,4,,,,,
2013/06/08,14,28,4,,,,,
2013/06/08,15,24,4,,,,,
2013/06/08,16,27,4,,,,,
2013/06/08,17,30,6,,,,,
2013/06/08,18,24,6,,,,,
2013/06/08,19,32,6,,,,,
2013/06/08,20,22,3,,,,,
2013/06/08,21,16,3,,,,,
2013/06/08,22,13,3,,,,,
2013/06/08,23,12,3,,,,,
2013/06/08,24,11,2,,,,,
2013/06/09,01,11,2,,,,,
2013/06/09,02,11,3,,,,,
2013/06/09,03,11,2,,,,,
2013/06/09,04,10,2,,,,,
2013/06/09,05,13,2,,,,,
2013/06/09,06,17,4,,,,,
2013/06/09,07,19,4,,,,,
2013/06/09,08,19,4,,,,,
2013/06/09,09,28,4,,,,,
2013/06/09,10,28,5,,,,,
