"ファイル名","所在地","業種","延床面積","建築区分","契約電力"
"B11000004.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000005.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000007.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000008.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000010.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000012.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000014.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11000015.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11000016.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11000017.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000018.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11000019.csv","中部","卸売業，小売業","大規模","1棟","高圧小口"
"B11000020.csv","中部","卸売業，小売業","大規模","1棟","高圧小口"
"B11000021.csv","中部","製造業","中規模","1棟","高圧小口"
"B11000022.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11000024.csv","関西","卸売業，小売業","大規模","1棟","高圧小口"
"B11000028.csv","関西","製造業","大規模","1棟","高圧小口"
"B11000031.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000032.csv","中部","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11000033.csv","関東","製造業","大規模","1棟","高圧小口"
"B11000034.csv","関東","製造業","中規模","1棟","高圧小口"
"B11000035.csv","関西","製造業","大規模","1棟","高圧小口"
"B11000040.csv","関西","金融業，保険業","大規模","1棟","高圧小口"
"B11000041.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000042.csv","関西","金融業，保険業","中規模","1棟","高圧小口"
"B11000043.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000044.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000045.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000046.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000047.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000048.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000049.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000050.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000051.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000052.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000053.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000054.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000055.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000059.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000060.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000061.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000063.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000065.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000066.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000067.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000069.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000070.csv","中国","金融業，保険業","中規模","1棟","高圧小口"
"B11000072.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000073.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000074.csv","関東","金融業，保険業","大規模","1棟","高圧小口"
"B11000076.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000077.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000079.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000080.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000083.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000084.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000085.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000086.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000087.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000088.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000089.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000090.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000091.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000092.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000093.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000094.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000095.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000096.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000097.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000098.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000099.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000100.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000101.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000102.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000103.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000104.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000105.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000106.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000107.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000108.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000110.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000111.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000112.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000113.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000114.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000115.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000116.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000117.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000118.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000120.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000121.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000122.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000123.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000124.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000125.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000127.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000129.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000131.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000132.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000133.csv","中部","金融業，保険業","中規模","1棟","高圧小口"
"B11000134.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000135.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000136.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000137.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000138.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000139.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000140.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000141.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000142.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000143.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000144.csv","中部","金融業，保険業","中規模","1棟","高圧小口"
"B11000145.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000147.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000148.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000149.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000150.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000151.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000152.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000153.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000158.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000161.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000162.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000163.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000164.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000166.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000167.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000168.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000169.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000170.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000173.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000174.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000175.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000176.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000177.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000178.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000179.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000180.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000181.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11000182.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000184.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000185.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000186.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000187.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000191.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000193.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000194.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000195.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000196.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000198.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000199.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000200.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000201.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000202.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000203.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000204.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000205.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000206.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000207.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000208.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000209.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000210.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000212.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000213.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000214.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000215.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000216.csv","九州・沖縄","金融業，保険業","中規模","1棟","高圧小口"
"B11000217.csv","九州・沖縄","金融業，保険業","中規模","1棟","高圧小口"
"B11000218.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000219.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000220.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000221.csv","九州・沖縄","金融業，保険業","中規模","1棟","高圧小口"
"B11000222.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000223.csv","九州・沖縄","建設業","大規模","1棟","高圧小口"
"B11000224.csv","関東","医療，福祉","大規模","1棟","高圧"
"B11000225.csv","九州・沖縄","製造業","大規模","1棟","高圧小口"
"B11000227.csv","九州・沖縄","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11000228.csv","九州・沖縄","医療，福祉","大規模","1棟","高圧小口"
"B11000230.csv","中部","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"B11000231.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000233.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11000234.csv","中部","卸売業，小売業","大規模","1棟","高圧"
"B11000235.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000236.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000237.csv","関西","卸売業，小売業","大規模","1棟","高圧小口"
"B11000238.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000239.csv","関東","教育，学習支援業","大規模","1棟","高圧"
"B11000240.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000241.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000242.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000243.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000244.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000245.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000246.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000247.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000248.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000249.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000250.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000251.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000252.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000253.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000254.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000255.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000256.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000257.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000259.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000260.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000261.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000262.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000263.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000264.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000265.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000266.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000267.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000268.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000269.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000270.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000271.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000272.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000273.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000274.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000275.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000276.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000277.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000278.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000279.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000280.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000281.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000282.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000283.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000284.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000285.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000286.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000287.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000288.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000289.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000290.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000291.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000292.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000293.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000294.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000295.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000296.csv","九州・沖縄","金融業，保険業","大規模","1棟","高圧小口"
"B11000297.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000298.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000299.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000300.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000301.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000302.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000303.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000304.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000305.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000306.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000307.csv","中部","製造業","大規模","1棟","高圧小口"
"B11000308.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000311.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000312.csv","中部","卸売業，小売業","大規模","テナント","高圧小口"
"B11000313.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000314.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000316.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000317.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000318.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000319.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000320.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000322.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000324.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000325.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000326.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000328.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000330.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000331.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000332.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000334.csv","関西","製造業","中規模","1棟","高圧小口"
"B11000335.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000336.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000337.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000338.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000339.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000340.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11000341.csv","関西","教育，学習支援業","大規模","1棟","高圧小口"
"B11000342.csv","関西","教育，学習支援業","中規模","1棟","高圧小口"
"B11000343.csv","関西","教育，学習支援業","中規模","1棟","高圧小口"
"B11000344.csv","関東","生活関連サービス業，娯楽業","中規模","テナント","高圧小口"
"B11000345.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11000346.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11000347.csv","九州・沖縄","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000348.csv","中部","製造業","中規模","1棟","高圧小口"
"B11000349.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11000351.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11000352.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000353.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000354.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11000355.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11000356.csv","中部","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000358.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11000359.csv","九州・沖縄","製造業","大規模","1棟","高圧小口"
"B11000360.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000361.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000362.csv","東北","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11000363.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000364.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000365.csv","東北","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11000366.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000367.csv","東北","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11000368.csv","東北","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11000369.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000370.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000371.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000372.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11000373.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000374.csv","関東","製造業","大規模","1棟","高圧小口"
"B11000375.csv","中部","製造業","中規模","1棟","高圧小口"
"B11000376.csv","中部","製造業","大規模","1棟","高圧小口"
"B11000377.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11000378.csv","関西","卸売業，小売業","大規模","1棟","高圧小口"
"B11000379.csv","九州・沖縄","医療，福祉","大規模","1棟","高圧小口"
"B11000380.csv","関西","製造業","大規模","1棟","高圧小口"
"B11000381.csv","中国","医療，福祉","大規模","1棟","高圧小口"
"B11000382.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11000383.csv","九州・沖縄","卸売業，小売業","大規模","1棟","高圧"
"B11000384.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11000386.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11000387.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000388.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000389.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000390.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000391.csv","四国","金融業，保険業","中規模","1棟","低圧"
"B11000392.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000393.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000394.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000395.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000396.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000397.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000398.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000399.csv","関西","金融業，保険業","中規模","1棟","低圧"
"B11000400.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000401.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000402.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000403.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000404.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000405.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000406.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000407.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000408.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000409.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000410.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000411.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000412.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000413.csv","北海道","金融業，保険業","中規模","1棟","低圧"
"B11000414.csv","北海道","金融業，保険業","中規模","1棟","低圧"
"B11000415.csv","北海道","金融業，保険業","中規模","1棟","低圧"
"B11000416.csv","北海道","金融業，保険業","中規模","1棟","低圧"
"B11000417.csv","北海道","金融業，保険業","中規模","1棟","低圧"
"B11000418.csv","北海道","金融業，保険業","中規模","1棟","低圧"
"B11000419.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000420.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000421.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000422.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000423.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000424.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000425.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000426.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000427.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000428.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000429.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000430.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000431.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000432.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000433.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000434.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000435.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000436.csv","中部","製造業","大規模","1棟","高圧小口"
"B11000437.csv","中部","金融業，保険業","中規模","1棟","高圧小口"
"B11000438.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000439.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000440.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000441.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000442.csv","中部","金融業，保険業","中規模","1棟","低圧"
"B11000444.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000445.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000446.csv","関東","金融業，保険業","中規模","1棟","低圧"
"B11000447.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000448.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000449.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000450.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000451.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000452.csv","中国","金融業，保険業","中規模","1棟","低圧"
"B11000453.csv","中国","金融業，保険業","中規模","1棟","高圧小口"
"B11000454.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000455.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000456.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000457.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000458.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000459.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000460.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000461.csv","九州・沖縄","金融業，保険業","中規模","1棟","高圧小口"
"B11000462.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000463.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000464.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000465.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
"B11000466.csv","九州・沖縄","金融業，保険業","中規模","1棟","低圧"
