"ファイル名","所在地","業種","延床面積","建築区分","契約電力"
"B11001700.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001702.csv","関東","金融業，保険業","大規模","1棟","高圧小口"
"B11001703.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001705.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001708.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001709.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001710.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11001711.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11001717.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001746.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001748.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001749.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001750.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001751.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001752.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001753.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001754.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001755.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001756.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001757.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001758.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001759.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001760.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001761.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001762.csv","関東","卸売業，小売業","小規模","テナント","高圧小口"
"B11001763.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001764.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001765.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001766.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001767.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001768.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001769.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001770.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001771.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001772.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001773.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001774.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001775.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001776.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001777.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001778.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001779.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001780.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001781.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001782.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001783.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001784.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001785.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001786.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001787.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001788.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001789.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001790.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001791.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001792.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001793.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001794.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001795.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001796.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001797.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001798.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001799.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11001800.csv","関東","卸売業，小売業","小規模","テナント","低圧"
"B11001801.csv","関東","卸売業，小売業","小規模","テナント","低圧"
"B11001802.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001803.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001811.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001812.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001813.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001814.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001815.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001816.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001817.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001818.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11001819.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001820.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001821.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001822.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001823.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001824.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001825.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001826.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001827.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001828.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001829.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11001830.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001831.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001832.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001833.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001834.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001835.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001836.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001837.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001838.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001839.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001840.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001841.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001842.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001843.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001844.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001845.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001846.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11001847.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001848.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001849.csv","関東","医療，福祉","中規模","1棟","低圧"
"B11001895.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001896.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001897.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001898.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001899.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001900.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001901.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001909.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001910.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001911.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001912.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001913.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001914.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001915.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001916.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001917.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001918.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001919.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001920.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001921.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001922.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001924.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001925.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001926.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001927.csv","関東","卸売業，小売業","小規模","テナント","低圧"
"B11001928.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001929.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001930.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001931.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001932.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001933.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11001934.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001935.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001936.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001937.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001938.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11001939.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001940.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001941.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001942.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001943.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001944.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001945.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001946.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001947.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001948.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001949.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001950.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001951.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001952.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001953.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11001954.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001955.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001956.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11001963.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001964.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001965.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001966.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001967.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001968.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001969.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001970.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001971.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001972.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001973.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001974.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001975.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11001976.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001977.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001978.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001979.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001980.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001981.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11001982.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001984.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11001985.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001986.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001987.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11001989.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11001991.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001992.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001993.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001994.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001995.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001996.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11001997.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11001998.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11001999.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002000.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002001.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002002.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002003.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002004.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002005.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002006.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002007.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002008.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002009.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002010.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002011.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002012.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002013.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002014.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002015.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002016.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002017.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002019.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002020.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002021.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002022.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002023.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002024.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002025.csv","関東","不動産業，物品賃貸業","中規模","1棟","高圧小口"
"B11002026.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002027.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002028.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002029.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002030.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002031.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002032.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002033.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002034.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002035.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002036.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002037.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002038.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002039.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002040.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002041.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002042.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002044.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002045.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002046.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002047.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002048.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002049.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002050.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002051.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002052.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002053.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002054.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002055.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002056.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11002057.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002058.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002059.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002060.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002061.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002063.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002064.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002065.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002066.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002067.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002068.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002069.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002070.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002071.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002072.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11002073.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002074.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002075.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002076.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002077.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002078.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002079.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002080.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002081.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002082.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002083.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002084.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002085.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002087.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002088.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002089.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002090.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002091.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002092.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002093.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002094.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002095.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002096.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002097.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002098.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002106.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002107.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002108.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002109.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002110.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002111.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002112.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002113.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002114.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002115.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002118.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002120.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002121.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002122.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002123.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002124.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002125.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002126.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002127.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002128.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002129.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002130.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002131.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002132.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002133.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002134.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002135.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002137.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002138.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002139.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11002140.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002141.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002142.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11002143.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002145.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002146.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002147.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002148.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002149.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002150.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002151.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002152.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002153.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002154.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002155.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002156.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002157.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002158.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11002159.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002160.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002161.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002162.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002163.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002164.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002165.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002166.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002167.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002168.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002169.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002170.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002171.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002172.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002173.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002174.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002175.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002176.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002177.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11002196.csv","関東","製造業","中規模","1棟","高圧小口"
